Thread_1,0.0960673,0.0921441,0.0840712,0.0769666,0.0712634,0.0671289,0.0640057,0.0633475,0.0630602,0.0631823,
Thread_2,0.0362818,0.0366338,0.0349107,0.0351694,0.0347813,0.0348107,0.0349548,0.0351135,0.0347589,0.0350498,
Thread_3,0.0275869,0.027329,0.0273487,0.0273236,0.0274431,0.0274348,0.0273602,0.0280907,0.028608,0.0274439,
Thread_4,0.0214909,0.0216205,0.0217092,0.0213707,0.0215143,0.0212731,0.0331569,0.0212829,0.021325,0.0340823,
Thread_5,0.0220938,0.028298,0.0219517,0.0296034,0.028239,0.0258012,0.02768,0.0343552,0.0222162,0.0218907,
Thread_6,0.0295296,0.0200988,0.0206352,0.0282114,0.0200113,0.029232,0.0299566,0.0202238,0.0291256,0.0204052,
Thread_7,0.0296674,0.0227688,0.0309881,0.0216871,0.0292348,0.029882,0.0322016,0.02113,0.0286979,0.0301788,
Thread_8,0.0247294,0.0251363,0.0258563,0.0248684,0.0240468,0.0263238,0.0232943,0.0233887,0.0231607,0.0236036,
Thread_9,0.0281591,0.0267568,0.023895,0.0248773,0.0245881,0.0237342,0.0241887,0.0254171,0.024468,0.024581,
Thread_10,0.0284248,0.0264029,0.0256138,0.0244304,0.0250476,0.024938,0.0259993,0.0256687,0.0253491,0.0241944,
Thread_11,0.0252897,0.0258043,0.0248844,0.0246252,0.0256679,0.0255269,0.0281079,0.0259916,0.0258599,0.024599,
Thread_12,0.0269115,0.0261199,0.0265367,0.026443,0.0260048,0.0259037,0.0265814,0.0257217,0.0282842,0.0264111,
Thread_13,0.0264193,0.029791,0.0279191,0.0278545,0.0265826,0.0270091,0.026874,0.0263254,0.026245,0.0270071,
Thread_14,0.0280541,0.0282593,0.027917,0.0275728,0.0272399,0.0281607,0.0287932,0.0282227,0.0287426,0.0328055,
Thread_15,0.02877,0.0281686,0.0286556,0.0276151,0.0306481,0.0295135,0.0236823,0.0278448,0.0646717,0.0283614,
Thread_16,0.0237019,0.0936627,0.0277604,0.195023,0.0244668,0.0703169,0.0668429,0.02268,0.023477,0.0365225,
