Thread_1,217.131,216.144,216.386,216.286,216.056,215.946,216.394,216.084,216.444,216.229,
Thread_2,124.926,124.919,124.868,124.613,124.885,124.928,124.93,124.675,124.529,124.747,
Thread_3,100.892,101.013,100.972,100.32,100.794,101.225,100.939,100.815,100.606,100.967,
Thread_4,84.6349,84.1845,84.4052,84.8701,84.5149,84.4524,84.7413,84.8956,84.714,84.6984,
Thread_5,80.2978,80.1934,80.3282,80.1878,80.1788,80.296,80.3714,80.3978,80.2763,80.2525,
Thread_6,80.7696,85.5727,80.5644,80.6805,80.7103,80.5537,80.5981,80.6524,80.5363,80.7375,
Thread_7,76.8672,76.9056,76.7473,76.9046,76.7511,76.9247,77.0042,76.8537,76.9636,76.6468,
Thread_8,78.6652,78.5798,78.3015,78.328,78.446,78.5566,78.2585,78.9937,78.2631,78.4041,
Thread_9,94.8496,94.3767,95.7534,95.5882,94.7855,94.1858,94.7305,95.0847,95.0488,95.219,
Thread_10,89.4469,89.5225,89.4308,89.5123,89.37,89.4156,89.3972,89.2431,89.3677,89.3104,
Thread_11,87.4867,87.7135,87.7947,87.5386,87.8737,87.6862,87.6666,87.8062,87.5859,87.6146,
Thread_12,87.6916,87.4824,87.6726,87.4698,87.6665,87.615,87.4942,87.7612,87.5458,87.56,
Thread_13,86.0973,85.9533,86.244,86.2791,85.9723,86.0862,86.1896,86.0073,85.9868,86.1357,
Thread_14,87.3281,87.2877,87.2276,87.5486,87.3024,87.3045,87.4028,87.1384,87.3505,87.2376,
Thread_15,88.4198,89.0069,90.6571,88.7383,88.763,88.6845,89.5067,88.8182,89.315,88.7096,
Thread_16,97.0481,96.7783,97.7079,94.6408,95.5315,97.377,94.8989,98.5639,94.9832,97.4449,
