Thread_1,0.00922456,0.00913921,0.00927161,0.00930744,0.00940248,0.00931875,0.00919133,0.00933956,0.00932648,0.00921664,
Thread_2,0.00628068,0.00617292,0.00642424,0.00644941,0.00690535,0.00617583,0.00628791,0.00621191,0.00622206,0.00618536,
Thread_3,0.0054708,0.00781087,0.0054936,0.00575263,0.00553979,0.0057205,0.00575622,0.0052611,0.00588554,0.00558882,
Thread_4,0.00474037,0.00506968,0.00630619,0.00536906,0.00647082,0.00527518,0.00513768,0.00482222,0.00513438,0.00639751,
Thread_5,0.00512772,0.00513361,0.00523394,0.00532204,0.00696558,0.00612775,0.00514275,0.00688475,0.00643159,0.0072764,
Thread_6,0.00515405,0.00680348,0.00638481,0.00655173,0.00667073,0.00708626,0.00711532,0.00897666,0.00724967,0.00649563,
Thread_7,0.00575447,0.00728019,0.00553171,0.0056345,0.00667263,0.00701557,0.00619232,0.00779476,0.00583625,0.00711693,
Thread_8,0.00644322,0.00669097,0.00533009,0.00610943,0.00677383,0.00655311,0.00624738,0.00645676,0.00682255,0.00668682,
Thread_9,0.00709895,0.00678599,0.00687153,0.00688837,0.00665483,0.00688701,0.00688978,0.00697216,0.00697585,0.00694493,
Thread_10,0.00699796,0.00769811,0.00760378,0.00747185,0.00774723,0.00742381,0.00749627,0.00743648,0.00737435,0.00758136,
Thread_11,0.00784997,0.00784762,0.00816895,0.00781193,0.00832872,0.00805587,0.00789105,0.00781933,0.00740508,0.00757805,
Thread_12,0.00750175,0.00742274,0.00761995,0.00761092,0.00969133,0.00745049,0.00763185,0.00772327,0.00840036,0.0103435,
Thread_13,0.00854584,0.00901961,0.00866181,0.00814558,0.00840531,0.00826184,0.0107937,0.00844803,0.0537459,0.0321713,
Thread_14,0.00828739,0.00860551,0.00985087,0.00876863,0.0097732,0.010669,0.00895118,0.00874386,0.0100379,0.0271886,
Thread_15,0.0584846,0.0221937,0.00879794,0.00889035,0.0336181,0.0134022,0.00944314,0.0100135,0.0593797,0.00897064,
Thread_16,0.197086,0.0200207,0.00866996,0.0462458,0.0238866,0.0557729,0.0118617,0.0394028,0.00845872,0.064346,
