Thread_1,0.00481445,0.0045122,0.00442013,0.00438848,0.00455374,0.00447769,0.00437735,0.00440574,0.00436531,0.00434808,
Thread_2,0.00371748,0.00361225,0.00372341,0.00335289,0.00347762,0.00345092,0.00338455,0.00349633,0.003474,0.00357549,
Thread_3,0.00420497,0.00323777,0.00340794,0.00337696,0.0043389,0.00333438,0.00359251,0.00356253,0.00327803,0.00326465,
Thread_4,0.00336022,0.00313424,0.0032734,0.00407286,0.00344034,0.00340553,0.0031812,0.00336759,0.00312572,0.00315167,
Thread_5,0.00341368,0.00322355,0.00366155,0.00326943,0.00343981,0.00414322,0.0033978,0.00338047,0.00416239,0.00335167,
Thread_6,0.00377714,0.00422585,0.00348898,0.00418914,0.00413237,0.00438299,0.00466324,0.0048713,0.00426703,0.0045225,
Thread_7,0.00445663,0.00391037,0.00435173,0.00383506,0.00446818,0.00441161,0.00439098,0.00399644,0.0051447,0.00431482,
Thread_8,0.00457449,0.00442584,0.00468325,0.0045229,0.00432642,0.00444548,0.0044589,0.00427006,0.00454104,0.0047024,
Thread_9,0.00499914,0.0050833,0.00517137,0.00492493,0.00478533,0.00491148,0.00460998,0.00468509,0.00480102,0.00490927,
Thread_10,0.0049304,0.00511401,0.00527812,0.00513486,0.00508167,0.0051186,0.00500301,0.005129,0.00501909,0.00505333,
Thread_11,0.00595675,0.00580189,0.00540798,0.00552468,0.00566493,0.00525151,0.00523283,0.00525666,0.00568295,0.00564949,
Thread_12,0.0059953,0.00591456,0.00577208,0.00592461,0.00594364,0.00605968,0.0377976,0.00570304,0.0057593,0.00621701,
Thread_13,0.0236801,0.0062528,0.0062331,0.00595223,0.00633816,0.007868,0.00633723,0.0266522,0.00588358,0.00620504,
Thread_14,0.00660265,0.0067865,0.0304359,0.00653116,0.00693642,0.00654055,0.00636132,0.00638004,0.00726707,0.010693,
Thread_15,0.00694118,0.00735198,0.00686861,0.00724906,0.00726854,0.0492425,0.00952395,0.00762717,0.00723801,0.00709713,
Thread_16,0.0163491,0.0324633,0.0156897,0.0475323,0.132906,0.0376839,0.0115383,0.0640367,0.022821,0.00724018,
