Thread_1,0.035902,0.0349682,0.0349027,0.0352433,0.0351231,0.0352403,0.0350424,0.0350131,0.0351413,0.0349741,
Thread_2,0.0209932,0.020925,0.0200849,0.0200845,0.0204769,0.0201207,0.0201839,0.0200355,0.02017,0.0201133,
Thread_3,0.0170726,0.0161076,0.0161182,0.0162827,0.0164989,0.0161949,0.0163821,0.0162954,0.0162691,0.0166251,
Thread_4,0.0132966,0.0131767,0.0134394,0.0129042,0.0127098,0.0126204,0.0127172,0.0125788,0.0126803,0.0128508,
Thread_5,0.0164539,0.0132802,0.0135099,0.0132728,0.0167481,0.0165711,0.0168032,0.019902,0.0132932,0.0135097,
Thread_6,0.014083,0.0185003,0.0162903,0.0178641,0.0177265,0.0179285,0.0172115,0.0128199,0.0174408,0.0174937,
Thread_7,0.0135938,0.0180935,0.0142743,0.0184052,0.0135463,0.0182264,0.0140864,0.017421,0.0135919,0.0174582,
Thread_8,0.0162223,0.016769,0.0148391,0.0143529,0.0147361,0.0144572,0.0147923,0.0150614,0.0161074,0.0154626,
Thread_9,0.0149199,0.016947,0.015203,0.0151473,0.0168008,0.015224,0.01507,0.0163673,0.0161121,0.0150318,
Thread_10,0.0171612,0.0168467,0.015248,0.0160726,0.0159424,0.0158679,0.0156862,0.0167882,0.0172084,0.0167195,
Thread_11,0.0155753,0.0153994,0.0158756,0.0158813,0.0159551,0.017342,0.0160304,0.0169118,0.0174067,0.0181803,
Thread_12,0.0166294,0.0650894,0.0165474,0.0172588,0.0165875,0.0170069,0.0185267,0.0167505,0.0168813,0.0171911,
Thread_13,0.0173992,0.017473,0.0586219,0.0172556,0.0168472,0.0188594,0.0183289,0.0174524,0.0173834,0.0174929,
Thread_14,0.0177484,0.0183388,0.0180535,0.0180771,0.0180475,0.0570926,0.0407411,0.0175854,0.03688,0.0184516,
Thread_15,0.0187223,0.0488508,0.0216596,0.0339314,0.0187348,0.0341498,0.0399349,0.0380488,0.0539715,0.0200219,
Thread_16,0.235647,0.0838153,0.577322,0.39829,0.652372,0.0198854,0.0162282,0.016343,0.0570302,0.271398,
