Thread_1,157.158,156.437,156.696,156.422,156.474,
Thread_2,82.7334,82.6442,83.3821,82.8856,82.4174,
Thread_3,55.1205,55.14,55.0486,54.615,55.0275,
Thread_4,47.7278,40.4446,40.5928,68.5341,40.3981,
Thread_5,33.2,33.1509,33.116,33.1674,33.3587,
Thread_6,28.2001,28.1407,28.1991,28.1769,28.1574,
Thread_7,24.1734,24.2348,24.2304,24.2025,24.0571,
Thread_8,21.4596,21.4141,21.5137,21.4655,21.3808,
Thread_9,19.6886,19.7495,19.8056,34.5941,19.684,
Thread_10,17.9702,20.4598,33.573,23.6103,17.89,
Thread_11,16.4908,16.5299,16.5517,16.4179,16.4659,
Thread_12,15.2717,15.3026,15.2549,15.3082,15.3039,
Thread_13,14.3747,14.3483,14.3986,14.3429,14.3941,
Thread_14,13.6027,13.5342,13.503,13.6044,13.5502,
Thread_15,12.9486,12.815,12.8598,12.9307,12.8594,
Thread_16,12.1698,12.2714,12.195,12.1639,12.1285,
Thread_17,11.5802,11.6829,11.5968,11.6725,11.6597,
Thread_18,11.1633,11.2175,11.1588,11.1044,11.1537,
Thread_19,10.6986,10.7434,10.6739,10.6956,10.6495,
Thread_20,10.3393,10.3077,10.3727,10.5158,10.3196,
Thread_21,9.97915,10.013,10.0708,10.0232,10.0083,
Thread_22,9.656,9.6739,9.58874,9.61817,9.61453,
Thread_23,9.3468,9.36178,9.42903,9.36528,9.39044,
Thread_24,9.1058,9.06839,9.06231,9.10246,9.02331,
Thread_25,8.81111,8.82555,8.86494,8.86681,8.82577,
Thread_26,8.57996,8.59896,8.61763,8.60749,8.56611,
Thread_27,8.40958,8.47491,8.44936,8.40829,8.45551,
Thread_28,7.5236,7.46869,7.392,7.48521,7.58437,
Thread_29,7.20888,7.03702,7.0666,7.09007,7.31046,
Thread_30,7.11795,7.07068,6.95082,7.11572,7.07916,
Thread_31,7.04677,6.99891,6.96631,6.81735,7.16112,
Thread_32,6.82676,7.01351,6.98894,6.95634,6.76102,
Thread_33,8.77419,8.56634,8.70285,8.79456,8.71021,
Thread_34,8.68814,8.55358,8.69807,8.59979,8.62663,
Thread_35,8.60694,8.58961,8.40232,8.47412,8.78499,
Thread_36,8.45248,8.50645,8.30969,8.40261,8.39535,
Thread_37,8.50899,8.48889,8.39745,8.3044,8.4549,
Thread_38,8.28484,8.18289,8.30164,8.35791,8.26277,
Thread_39,8.14506,8.00763,8.01557,8.36426,8.17933,
Thread_40,8.12931,8.13725,7.98976,8.10487,7.97793,
Thread_41,8.09605,8.02385,8.02698,7.92511,8.06856,
Thread_42,7.9486,7.89265,7.8523,7.89932,7.84983,
Thread_43,7.86002,7.78215,7.92054,7.82244,7.89407,
Thread_44,7.80286,7.82467,7.77772,7.6942,7.80773,
Thread_45,7.72383,7.70813,7.64391,7.65681,7.67019,
Thread_46,7.61543,7.59462,7.60864,7.64622,7.65015,
Thread_47,7.46264,7.4812,7.51565,7.44944,7.6121,
Thread_48,7.43671,7.42214,7.51851,7.3462,7.44516,
Thread_49,7.33904,7.38788,7.43132,7.40016,7.40882,
Thread_50,7.35137,7.34425,7.37801,7.42163,7.33297,
Thread_51,7.27422,7.2521,7.26348,7.25942,7.24069,
Thread_52,7.26442,7.24474,7.29319,7.24494,7.29654,
Thread_53,7.23407,7.26391,7.23306,7.27301,7.23081,
Thread_54,7.1312,7.14801,7.1818,7.23267,7.15692,
Thread_55,7.20254,7.1191,7.20503,7.1439,7.13884,
Thread_56,7.02795,7.03147,7.03213,7.06461,7.06813,
Thread_57,7.09123,7.06646,7.07789,7.1101,7.06993,
Thread_58,7.11044,7.04586,7.26169,7.07361,7.09398,
Thread_59,6.99978,7.00909,7.08288,7.0884,7.06021,
Thread_60,7.08478,6.98366,7.05945,7.07938,6.96984,
Thread_61,7.08952,7.2998,7.14841,7.06532,7.0735,
Thread_62,7.13658,7.25833,7.03629,7.04791,7.43181,
Thread_63,7.57758,7.45656,7.32097,7.39165,7.53753,
Thread_64,8.48225,8.36406,8.53852,8.9727,8.24032,
