.001318358,.013988
.128190413,.072830
.253187311,.101562
.377501591,.096984
.502649827,.101356
.625709711,.104183
.751369340,.104183
.877460279,.104183
1.003527203,.104183
1.129462396,.104183
1.251421235,.090881
.001279924,.014888
.123395712,.076602
.245159060,.111125
.367172564,.097988
.489826706,.103473
.615042811,.105236
.740790407,.105236
.865677587,.105236
.992494066,.105236
1.126885945,.105236
.001314500,.019027
.122904959,.079429
.244388164,.106399
.368089588,.093875
.491406391,.101661
.614563680,.105243
.742996694,.105243
.871924009,.105243
.998967079,.105243
1.133607841,.105243
.001285585,.014881
.122732912,.076835
.246427793,.114128
.369780605,.098701
.492977860,.105167
.620038864,.105167
.749233447,.105167
.876226833,.105167
1.003331471,.105167
1.132459587,.091873
.001308589,.019130
.123369673,.080783
.245592455,.120594
.368390200,.098140
.490534272,.103687
.614651367,.105449
.740772243,.105449
.866755658,.105449
.992557367,.105449
1.118537295,.105449
1.240450488,.027534
.001281207,.014862
.123789943,.077178
.246065845,.114974
.368870193,.098060
.492233144,.105258
.619093126,.105258
.745962757,.105258
.872089284,.105258
.998024467,.105258
1.124448259,.105258
.001539869,.014823
.124297999,.075489
.249020085,.107997
.373847010,.097881
.501042600,.101245
.625419259,.105190
.751206861,.105190
.876882310,.105190
1.005069667,.105190
1.133230805,.105190
1.262418234,.092010
.001278903,.015083
.123969364,.076183
.247694103,.112720
.370720623,.098072
.494023569,.103507
.618246055,.105270
.743951180,.105270
.869359271,.105270
.998515731,.105270
1.147346755,.105270
.001545359,.014564
.123068630,.071842
.244741807,.102340
.366672132,.086257
.491578869,.101627
.615464504,.105209
.741374119,.105209
.870804590,.105209
.999857874,.105209
1.128004444,.105209
1.250488202,.027355
.001298800,.018863
.123974994,.080699
.248243237,.121437
.374983722,.098537
.500443090,.105113
.626633879,.105113
.752277127,.105113
.880451660,.105113
1.006677386,.105113
1.135136670,.105113
