Thread_39,8.2125,8.36453,8.15059,8.43859,8.33566,8.1397,7.79562,8.48129,8.26906,8.09134
Thread_40,8.31828,8.21282,8.19853,8.20011,7.94342,8.29341,8.14817,8.10202,8.20061,8.61375
Thread_41,8.30606,8.06837,7.90226,7.81334,7.73035,8.14691,8.1431,7.8936,7.98128,8.09352
Thread_42,8.37207,8.43904,8.24234,8.37688,8.34198,8.29415,8.27477,8.1745,8.28837,8.41427
Thread_43,8.16875,8.24297,8.07734,7.94747,8.45593,8.07202,8.08344,8.09609,7.95727,7.94461
Thread_44,7.87183,7.89908,8.07121,7.89276,7.73704,7.67006,7.87725,7.92171,8.05182,7.90823
Thread_45,8.20198,8.04527,8.13016,8.0767,8.03478,8.07528,8.24774,8.09196,8.21364,8.21188
Thread_46,7.92377,7.9726,7.93889,7.67432,7.95512,7.80837,7.80594,7.73248,7.83958,7.84673
Thread_47,8.02037,8.00133,8.0772,8.1523,8.07546,8.15005,8.17125,8.07599,8.00372,7.90476
Thread_48,8.16854,7.95315,8.05738,8.0797,8.08192,8.02008,7.95251,8.01807,7.93188,7.98141
Thread_49,7.71269,7.77615,7.59197,7.86636,7.70912,7.68341,7.6954,7.72174,7.6994,7.53626
Thread_50,7.79614,7.69488,7.66787,7.57094,7.8803,7.71416,7.53574,7.66403,7.76202,7.85916
Thread_51,7.60269,7.63728,7.54376,7.64756,7.7964,7.74806,7.88862,7.60102,7.66235,7.64841
Thread_52,7.77691,7.69035,7.59272,7.89791,7.6274,7.78162,7.73751,7.52963,7.70308,7.70936
Thread_53,7.72568,7.6734,7.70414,7.77389,7.73774,7.72516,7.6037,7.73591,7.81628,7.57302
Thread_54,7.63571,7.65059,7.68303,7.63428,7.54331,7.53127,7.68545,7.77974,7.64135,7.60541
Thread_55,7.9381,7.85209,7.79261,7.87786,7.87603,7.75188,7.88958,7.93639,7.73993,7.81101
Thread_56,7.92097,7.74433,7.87209,7.76302,7.69922,7.86699,7.71054,7.66335,7.70538,7.84396
Thread_57,7.70744,7.84925,7.74398,7.88476,7.71749,7.77341,7.90697,7.66514,7.73163,7.52075
Thread_58,7.56427,7.77228,7.6549,7.69819,7.60149,7.63644,7.74615,7.67387,7.64182,7.50808
Thread_59,7.60221,7.80355,7.94442,7.78722,7.54125,7.81103,7.8518,7.66906,7.82706,7.83362
Thread_60,7.50736,7.59843,7.739,7.75275,7.86266,7.58543,7.79073,7.666,7.70027,7.97734
Thread_61,8.10826,7.54959,7.88719,7.72588,7.78146,7.82358,7.71,7.76588,7.71319,7.91875
Thread_62,7.96759,7.93407,7.77018,7.9982,8.08132,7.83404,7.76662,7.96945,7.9538,7.84897
Thread_63,7.96598,7.91683,7.86476,8.0744,7.81818,7.77268,7.92613,7.74863,7.9455,8.15702
Thread_64,7.94571,8.17189,8.02322,8.18873,8.30386,8.09739,7.91209,7.97217,7.82944,8.05349
