Thread_52,15.3622,15.302,15.3552,15.2876,15.3355,15.3377,15.3155,15.3721,15.425,15.3349
Thread_53,15.3382,15.309,15.3659,15.3238,15.2941,15.2683,15.2566,15.2856,15.2852,15.2697
Thread_54,15.2872,15.2473,15.2913,15.2477,15.258,15.2285,15.2787,15.2645,15.2803,15.2323
Thread_55,15.2588,15.2774,15.2458,15.2451,15.2378,15.2267,15.2541,15.247,15.2371,15.2082
Thread_56,15.2429,15.2453,15.2328,15.2615,15.262,15.2451,15.2522,15.2236,15.2124,15.2671
Thread_57,15.2593,15.2314,15.2197,15.24,15.243,15.2627,15.2749,15.2834,15.2266,15.2448
Thread_58,15.2357,15.23,15.2911,15.2946,15.3176,15.3028,15.2455,15.264,15.2737,15.3127
Thread_59,15.2254,15.2353,15.255,15.244,15.2272,15.239,15.2485,15.2918,15.2266,15.2534
Thread_60,15.2335,15.2876,15.2212,15.2461,15.2594,15.234,15.2531,15.2323,15.293,15.2817
Thread_61,15.2591,15.2653,15.2741,15.2266,15.2337,15.2048,15.2142,15.2305,15.1889,15.2389
Thread_62,15.2268,15.2275,15.2182,15.2282,15.2258,15.2227,15.2302,15.21,15.2511,15.1877
Thread_63,15.1894,15.2225,15.1969,15.2169,15.2149,15.2336,15.2522,15.2214,15.2003,15.1936
Thread_64,15.369,15.4389,15.4943,15.4102,15.4045,15.4018,15.324,15.3077,15.3885,15.3267
