Thread_1,568.347,568.098,568.137,567.664,567.6,568.305,568.536,569.397,576.25,570.967
Thread_2,317.964,318.374,319.023,319.592,318.754,317.962,318.275,318.18,318.253,318.049
Thread_3,211.953,212.352,210.098,211.998,213.201,213.212,211.232,213.424,212.519,211.245
Thread_4,159.45,159.533,158.551,159.296,159.492,159.058,159.591,160.067,159.167,160.294
Thread_5,129.204,128.194,128.58,129.089,129.336,129.859,129.382,127.783,130.153,128.239
Thread_6,112.212,111.602,112.641,113.554,112.469,112.574,112.427,113.299,114.72,115.149
Thread_7,101.394,100.333,101.621,101.884,101.977,101.987,101.427,100.778,102.342,100.41
Thread_8,94.5463,92.4226,92.6256,94.7118,91.9486,92.9785,94.9957,94.2482,92.4289,92.5586
Thread_9,86.9563,86.0108,85.3081,87.2225,86.6478,85.5439,88.0314,85.8559,86.9705,86.916
Thread_10,81.1203,81.3556,81.5785,81.177,81.3348,80.5693,79.798,81.4887,80.8673,81.7781
Thread_11,77.5506,76.8177,77.6624,77.3229,77.7433,77.2767,77.4069,77.816,77.4731,77.5334
Thread_12,73.8987,73.2712,73.4932,74.3111,74.1778,73.4078,73.3668,73.4837,74.2953,73.8342
Thread_13,70.6524,70.651,70.4763,70.3481,70.8967,70.5117,70.415,70.3872,70.6004,70.7914
Thread_14,68.5104,68.3335,68.5734,68.7141,68.6253,68.9243,68.6137,68.297,68.4771,68.4167
Thread_15,66.5216,66.3707,66.3908,66.6049,66.8233,66.4025,66.6281,66.5365,66.5941,66.5731
Thread_16,65.1387,65.2808,65.2036,65.1386,65.4243,65.0426,65.0731,65.1535,65.3933,65.3515
Thread_17,63.6462,63.9584,64.7354,64.0924,64.3864,64.2392,64.2655,63.5995,64.2537,64.4311
Thread_18,63.0216,62.9445,62.8846,62.7278,62.7531,62.7127,63.1098,62.5469,62.5682,62.8115
Thread_19,61.6347,61.4621,61.6336,61.4847,61.6068,61.7645,61.4402,61.9083,61.2598,61.7714
Thread_20,60.4393,60.4719,60.78,60.5184,60.7262,60.8696,60.6346,60.5468,60.6357,60.4246
Thread_21,59.5514,59.7756,59.4351,59.5424,59.4385,59.6996,59.7447,59.5251,59.687,59.5047
Thread_22,58.4203,58.553,58.5922,58.4886,58.4842,58.5341,58.4798,58.5998,58.6092,58.6231
Thread_23,57.9485,57.984,57.9037,57.9306,57.8804,58.0038,58.0063,58.095,57.8899,57.9381
Thread_24,57.3245,57.3294,57.3392,57.341,57.2352,57.3738,57.222,57.2526,57.2909,57.3149
Thread_25,56.7763,57.3649,57.2297,56.8677,56.7596,57.2331,56.7698,56.8101,57.1518,57.2854
Thread_26,56.3707,56.4045,56.5831,56.4865,56.5334,56.6517,56.226,56.4393,56.5106,56.6363
Thread_27,56.014,55.9105,56.1648,56.4239,56.2419,56.2912,55.897,55.9926,56.3193,56.1787
Thread_28,54.7694,54.6076,54.8645,54.6671,54.6847,54.7401,54.6984,54.872,54.562,54.8828
Thread_29,54.2056,54.2371,54.0763,54.0364,54.152,54.0509,54.4003,54.2587,54.0823,54.169
Thread_30,53.8191,53.7748,53.9044,53.6562,53.696,53.9048,53.792,53.8651,53.9197,53.7118
Thread_31,53.7475,53.5095,53.6417,53.5774,53.5305,53.5771,53.6004,53.5444,53.6019,53.3994
Thread_32,53.2655,53.2394,53.2766,53.1871,53.2836,53.4569,53.3288,53.1921,53.2367,53.3237
Thread_33,56.9893,56.2359,55.9964,56.9474,55.8131,56.4603,56.0673,55.7789,56.135,56.8541
Thread_34,56.3544,56.6973,56.7158,56.83,56.9221,56.7265,55.972,56.6452,56.8928,55.7415
Thread_35,56.4186,56.4775,56.5658,56.4492,56.2194,56.4673,56.4419,56.6531,56.6133,56.4375
Thread_36,56.009,56.12,56.0715,56.1203,56.1625,55.9554,56.5226,56.09,56.0126,56.1752
Thread_37,55.6695,55.9655,55.841,55.7877,55.8987,55.7898,55.6776,55.8778,55.6852,55.6809
Thread_38,55.538,55.7542,55.5644,55.4894,55.328,55.592,55.675,55.414,55.5564,55.5592
Thread_39,55.2826,55.1904,55.4477,55.3054,55.3678,55.4608,55.3541,55.2232,55.2436,55.2127
Thread_40,56.1898,56.4047,56.5534,56.3979,56.1803,56.2038,56.1705,56.2088,56.4305,56.3679
Thread_41,54.9529,54.7554,55.2133,54.8625,54.7108,55.1321,54.932,54.9885,55.0996,55.0248
Thread_42,54.9687,54.9612,54.8724,54.8557,55.0856,54.888,54.8705,54.8659,54.7486,54.8371
Thread_43,54.7937,54.6344,54.7799,54.6381,54.8146,54.6626,54.8848,54.8668,54.4848,54.5143
Thread_44,54.5791,54.4647,54.5159,54.4791,54.36,54.7724,54.5249,54.6796,54.6315,54.6191
Thread_45,54.3912,54.4981,54.3682,54.4613,54.3958,54.4566,54.3651,54.4748,54.3408,54.3774
Thread_46,54.1839,54.2726,54.2211,54.2365,54.4101,54.3125,54.234,54.1738,54.2417,54.3135
Thread_47,54.0787,54.0315,54.0971,54.0107,54.1193,53.9814,54.1388,54.1377,53.9851,54.0521
Thread_48,53.8967,53.9699,54.0712,54.0774,53.9246,53.9399,53.9657,54.0937,54.0854,53.9416
Thread_49,53.9045,54.2645,53.9968,53.8633,54.1649,54.1739,54.159,53.8676,53.9195,53.9582
Thread_50,53.9486,53.7918,53.8758,53.8066,54.1242,53.8084,53.8984,53.8869,53.7976,53.9876
Thread_51,53.8305,53.8347,54.0578,53.7089,53.7538,53.9587,53.6825,53.826,53.887,53.77
Thread_52,53.7439,53.7393,53.7144,53.6869,53.6733,53.849,53.7254,53.7451,53.7727,53.7676
Thread_53,53.6663,53.7338,53.6344,53.6867,53.8118,53.5479,53.5485,53.7517,53.6947,53.6427
Thread_54,53.5171,53.5697,53.6149,53.5197,53.5394,53.4778,53.5428,53.5467,53.5014,53.5039
Thread_55,53.4657,53.4238,53.3867,53.3482,53.4718,53.3957,53.3908,53.3597,53.4762,53.419
Thread_56,53.3141,53.4375,53.4725,53.4088,53.3426,53.3055,53.3846,53.3963,53.4267,53.3182
Thread_57,53.2402,53.6214,53.6801,53.3214,53.4234,53.5212,53.3405,53.4747,53.2874,53.2778
Thread_58,53.4001,53.465,53.4632,53.2951,53.4841,53.3855,53.4262,53.6296,53.3805,53.4961
Thread_59,53.4347,53.3969,53.3169,53.4195,53.41,53.4053,53.3981,53.3868,53.4899,53.275
Thread_60,53.3887,53.6523,53.5016,53.537,53.367,53.3409,53.4737,53.4081,53.299,53.2988
Thread_61,53.2928,53.2682,53.1763,53.2886,53.2318,53.2793,53.1703,53.2875,53.3023,53.186
Thread_62,53.15,53.1421,53.2901,53.3329,53.3126,53.2517,53.2796,53.2125,53.2028,53.1469
Thread_63,53.237,53.1176,53.1719,53.1809,53.2579,53.2305,53.2008,53.2281,53.1585,53.1549
Thread_64,53.5865,53.5776,53.3376,53.4126,53.4259,53.4422,53.5334,53.2639,53.4016,53.4879
