Thread_1,1.25772,1.18349,1.1799,1.17047,1.17394,1.17614,1.17581,1.17441,1.17571,1.17214
Thread_2,0.677057,0.670917,0.675077,0.679114,0.679843,0.670936,0.67562,0.669899,0.672987,0.67364
Thread_3,0.502893,0.505804,0.527269,0.50607,0.507015,0.508595,0.508904,0.50491,0.507781,0.507847
Thread_4,0.406076,0.40549,0.406381,0.409126,0.404093,0.409071,0.40588,0.407696,0.40457,0.408234
Thread_5,0.365937,0.373028,0.376668,0.370203,0.367158,0.374651,0.371226,0.365638,0.364831,0.391631
Thread_6,0.371919,0.336298,0.332931,0.352682,0.347186,0.361811,0.362816,0.353686,0.358721,0.351283
Thread_7,0.310097,0.309003,0.338095,0.301472,0.290358,0.30995,0.324707,0.341593,0.312536,0.342058
Thread_8,0.42382,0.345605,0.384121,0.364415,0.313806,0.318717,0.373781,0.350345,0.332515,0.31288
Thread_9,0.402033,0.436065,0.426028,0.406698,0.422874,0.386965,0.405491,0.440551,0.421823,0.423275
Thread_10,0.406012,0.398555,0.404827,0.382316,0.391434,0.394441,0.40338,0.395536,0.390619,0.39927
Thread_11,0.405706,0.358265,0.404456,0.357864,0.36123,0.401455,0.402291,0.363506,0.358303,0.387624
Thread_12,0.404903,0.400766,0.365045,0.364865,0.367834,0.365423,0.376925,0.367088,0.368392,0.362315
Thread_13,0.366295,0.391568,0.359203,0.374126,0.372352,0.392601,0.368133,0.379589,0.379525,0.380734
Thread_14,0.322555,0.374678,0.331363,0.374928,0.421594,0.328975,0.322638,0.373272,0.38898,0.322705
Thread_15,0.372107,0.375898,0.491996,0.319039,0.374731,0.354423,0.427202,0.33943,0.336697,0.3871
Thread_16,0.492775,0.357603,0.400554,0.351847,0.574369,0.363776,0.492061,0.497661,0.371032,0.454404
