.003128861,.005680
.041695115,.017551
.079957183,.226341
.128401329,.409282
.169824809,.409282
.207189536,.409282
.244887836,.452751
.283392484,.565113
.323173310,.636867
.363267120,.717182
.403439769,.796489
.440740154,.879573
.478141441,.961902
.515306319,1.043727
.552175968,1.126056
.589236629,1.208133
.625878877,1.289203
.664026528,1.373043
.701307978,1.455371
.738310949,1.538204
.775213350,1.618770
.812009390,1.700847
.848681655,1.782169
.886325441,1.863742
.924773391,1.949344
.962379246,2.027393
1.000096832,2.103427
1.039547703,2.176441
1.077666469,2.251468
1.117942765,2.332035
1.157629954,2.409832
1.198174918,2.489894
1.238380560,2.567188
1.278947587,2.648761
1.320976053,2.727313
1.361086855,2.805110
1.401016143,2.881397
1.440698643,2.959949
1.481553796,3.032207
1.520328616,3.106479
1.559579928,3.180500
1.598082693,3.260814
1.638164389,3.355480
1.682492645,3.451404
1.724789239,3.538768
1.765375172,3.630916
1.808014526,3.716518
1.847321194,3.809169
1.890032825,3.896282
1.930494272,3.984653
1.970667081,4.075290
2.012997830,4.162403
2.053347154,4.243976
2.090839924,4.335620
2.133972153,4.428272
2.176428660,4.516139
2.218741957,4.611057
2.261628269,4.700687
2.302493952,4.793087
2.344766691,4.881458
2.385919638,4.974613
2.427972581,5.061977
2.469644111,5.147579
2.508287732,5.240734
2.550887812,5.326084
2.590871112,5.419239
2.632525770,5.505847
2.673189620,5.598499
2.715868269,5.687625
2.757157023,5.781787
2.800074505,5.871166
2.841960281,5.964572
2.884309816,6.052188
2.926428864,6.147357
2.969738589,6.240512
3.013020250,6.325359
3.052388595,6.414989
3.093906283,6.498577
3.134731449,6.577503
3.176115194,6.650009
3.215485112,6.718585
3.256396882,6.766872
3.298821218,6.805137
3.338646629,6.844158
3.378834337,6.909114
3.421638353,6.997989
3.463264347,7.101718
3.506156540,7.238933
3.549730245,7.376564
3.592875569,7.564636
3.641653708,7.739356
3.684940519,7.907287
3.727270597,8.073204
3.768094380,8.230812
3.812951087,8.396728
3.856647916,8.541431
3.899473383,8.676380
3.941246115,8.876285
3.987273159,9.051769
4.029421193,9.244876
4.074018207,9.385017
4.114720280,9.490833
4.155831007,9.588016
4.197149377,9.696529
4.238859360,9.793209
4.279045495,9.900211
4.320011818,9.979740
4.359589209,10.010334
4.401659715,10.023426
4.439462433,10.037525
4.480303980,10.051120
4.518722274,10.063709
4.555565272,10.075794
4.592685426,10.089389
4.631506193,10.101726
4.670685850,10.116077
4.709487310,10.128665
4.749124835,10.142513
4.788037376,10.155605
4.827740595,10.169452
4.866709693,10.182292
4.905641381,10.195888
4.944149615,10.208477
4.982382007,10.221820
5.021206080,10.234912
5.060178344,10.248508
5.101371087,10.262104
5.139739707,10.274692
5.177591467,10.288288
5.216971534,10.301128
5.256706353,10.315227
5.297269753,10.328823
5.336314574,10.341663
5.376616919,10.355762
5.415459107,10.368602
5.453536004,10.381946
5.492661619,10.395038
5.532188424,10.408634
5.571944794,10.415042
5.609816772,10.423599
5.648599387,10.431907
5.687034693,10.440971
5.725166815,10.449028
5.760817935,10.457336
5.798263996,10.488304
5.834545851,10.537631
5.873690131,10.593521
5.915650679,10.649665
5.954799117,10.695487
5.993855029,10.743072
6.034877189,10.791664
6.074341465,10.849319
6.113162713,10.932403
6.148944129,11.009189
6.189687380,11.068103
6.229928759,11.121982
6.268614640,11.167552
6.306353657,11.215892
6.344885787,11.261966
6.383910891,11.310558
6.425101129,11.360912
6.466063475,11.365848
6.521478092,11.365848
6.574923216,11.365848
6.624617562,11.365848
6.664113018,11.365848
6.703181143,11.365848
6.744575718,11.365848
6.786624233,11.365848
6.834985682,11.365848
6.877399068,11.365848
6.940000767,11.365848
7.026058432,11.365848
7.158691812,11.365848
7.259322817,11.365848
7.310919889,11.365848
7.365917456,11.365848
7.422658928,11.365848
7.477585790,11.365848
7.528743459,11.365848
7.574922653,11.365848
7.621341901,11.365848
7.666384710,11.365848
7.708744304,11.365848
7.749123084,10.745121
7.790406379,7.727729
7.833414082,5.242595
7.876747913,4.225006
7.915761785,4.225006
7.954856011,4.225006
7.993916512,4.225006
8.033322718,4.225006
8.072917091,4.225006
8.112358855,4.225006
8.152512118,4.225006
8.191654344,4.225006
8.231377842,4.225006
8.270401403,4.225006
8.309651764,4.225006
8.348602317,4.225006
8.388079538,4.225006
8.427427835,4.225006
8.466469030,4.225006
8.505894212,4.225006
8.544885372,4.225006
8.584844967,4.225006
8.624828007,4.225006
8.664173609,4.225006
8.703087682,4.225006
8.741949277,4.225006
8.780975453,4.225006
8.820293943,4.225006
8.865470356,4.243412
8.951117352,4.363166
9.027021654,4.708847
9.085407973,5.115203
9.153439593,5.515266
9.216308068,4.820755
9.270434393,4.512653
9.321014107,4.462505
9.375077413,4.454723
9.427144435,4.484550
9.490537554,4.505226
9.541621123,4.589820
9.595569080,4.589820
9.642852336,4.589820
9.689930583,4.589820
9.737824957,4.589820
9.785741884,4.589820
9.841996854,4.530109
9.892653303,4.530109
9.929418965,4.530109
9.965350025,4.533245
10.004154641,4.548152
10.042916366,4.572906
10.089906216,4.602111
10.135928953,4.633079
10.183704051,4.661026
10.222420290,4.675376
10.259163980,4.682929
10.299351818,4.688468
10.335533122,4.757858
10.388747589,4.759071
10.430632163,4.759071
10.471928071,4.764228
10.514609806,4.764228
10.552586323,4.767162
10.596382389,4.795009
10.655028631,4.795009
10.706550711,4.795009
10.773149506,4.795009
10.827610185,4.795009
10.870621444,4.795009
10.913656618,4.795555
10.957099125,4.805412
11.007101063,4.810699
11.048597932,4.823543
11.095587952,4.824298
11.146403974,4.824298
11.213481646,4.824298
11.268671948,4.824298
11.314368627,4.824298
11.356870170,4.835453
11.400785663,4.846603
11.442188163,4.854156
11.537368879,4.854156
11.603316359,4.854156
11.684378466,4.854156
11.727397840,4.854156
11.770563452,4.854156
11.819926479,4.854156
11.882491238,4.854156
11.928063351,4.854156
11.975441827,4.854156
12.038948131,4.854156
12.118109475,4.854156
12.164326871,4.854156
12.210027166,4.854156
12.257078633,4.854156
12.328672665,4.854156
12.423577177,4.854156
12.517176125,4.854156
12.564416169,4.854156
12.610626621,4.854156
12.659183782,4.854156
12.733103331,4.854156
12.781917619,4.854156
12.845498484,4.854156
12.951551656,4.854156
12.997537944,4.854156
13.044472298,4.854156
13.090196940,4.854156
13.176037634,4.854156
13.261520710,4.854156
13.350572860,4.854156
13.395934033,4.854156
13.442701211,4.854156
13.495724495,4.854156
13.566410486,4.854156
13.615370791,4.854156
13.672580270,4.854156
13.766951732,4.854156
13.812888045,4.854156
13.859655283,4.854156
13.904266684,4.854156
13.997670252,4.854156
14.083846682,4.854156
14.164189465,4.854156
14.210511950,4.854156
14.256194743,4.854156
14.314315239,4.854156
14.388998856,4.854156
14.445270818,4.854156
14.538628629,4.854156
14.598518999,4.854156
14.644181583,4.854156
14.690913053,4.854156
14.733729594,4.854156
14.839109029,4.854156
14.938006740,4.854156
14.999182917,4.854156
15.045881895,4.854156
15.093308332,4.854156
15.138882850,4.854156
15.193417489,4.854156
15.231507471,4.854156
